Altura,Latitud,Longitud
5023,-85.3932587958,11.8790156472
5022,-85.3945657771,11.8749264706
5021,-85.3958724558,11.8708379243
5020,-85.3971788318,11.866750008
5019,-85.3984849055,11.8626627219
5018,-85.3997906768,11.8585760658
5017,-85.4010961459,11.8544900399
5016,-85.4024013129,11.8504046441
5015,-85.4037061779,11.8463198784
5014,-85.4050107412,11.8422357427
5013,-85.4063150027,11.8381522372
5012,-85.4076189625,11.8340693617
5011,-85.4089226209,11.8299871163
5010,-85.410225978,11.825905501
5009,-85.4115290338,11.8218245157
5008,-85.4128317885,11.8177441605
5007,-85.4141342422,11.8136644353
5006,-85.415436395,11.8095853402
5005,-85.416738247,11.8055068751
5004,-85.4180397984,11.8014290401
5003,-85.4193410493,11.797351835
5002,-85.4206419998,11.79327526
5001,-85.42194265,11.789199315
5000,-85.423243,11.785124
4999,-85.42454305,11.781049315
4998,-85.4258428001,11.77697526
4997,-85.4271422504,11.772901835
4996,-85.428441401,11.7688290399
4995,-85.429740252,11.7647568749
4994,-85.4310388036,11.7606853398
4993,-85.4323370559,11.7566144347
4992,-85.433635009,11.7525441595
4991,-85.434932663,11.7484745143
4990,-85.436230018,11.744405499
4989,-85.4375270742,11.7403371137
4988,-85.4388238317,11.7362693583
4987,-85.4401202905,11.7322022328
4986,-85.4414164509,11.7281357373
4985,-85.4427123129,11.7240698716
4984,-85.4440078767,11.7200046359
4983,-85.4453031424,11.7159400301
4982,-85.4465981101,11.7118760542
4981,-85.4478927798,11.7078127081
4980,-85.4491871518,11.703749992
4979,-85.4504812262,11.6996879057
4978,-85.451775003,11.6956264494
4977,-85.4530684825,11.6915656228
4976,-85.4543616646,11.6875054262
4975,-85.4556545496,11.6834458594
4974,-85.4569471375,11.6793869224
4973,-85.4582394285,11.6753286153
4972,-85.4595314227,11.671270938
4971,-85.4608231203,11.6672138906
4970,-85.4621145212,11.663157473
4969,-85.4634056257,11.6591016852
4968,-85.4646964338,11.6550465272
4967,-85.4659869458,11.6509919991
4966,-85.4672771616,11.6469381007
4965,-85.4685670815,11.6428848321
4964,-85.4698567055,11.6388321933
4963,-85.4711460338,11.6347801843
4962,-85.4724350665,11.6307288051
4961,-85.4737238036,11.6266780557
4960,-85.4750122454,11.622627936
4959,-85.476300392,11.6185784461
4958,-85.4775882434,11.6145295859
4957,-85.4788757997,11.6104813555
4956,-85.4801630612,11.6064337548
4955,-85.4814500279,11.6023867839
4954,-85.4827366999,11.5983404427
4953,-85.4840230774,11.5942947312
4952,-85.4853091605,11.5902496494
4951,-85.4865949492,11.5862051974
4950,-85.4878804438,11.582161375
4949,-85.4891656442,11.5781181823
4948,-85.4904505508,11.5740756194
4947,-85.4917351635,11.5700336861
4946,-85.4930194825,11.5659923825
4945,-85.4943035078,11.5619517086
4944,-85.4955872398,11.5579116644
4943,-85.4968706783,11.5538722498
4942,-85.4981538236,11.5498334649
4941,-85.4994366758,11.5457953096
4940,-85.500719235,11.541757784
4939,-85.5020015014,11.537720888
4938,-85.5032834749,11.5336846217
4937,-85.5045651558,11.529648985
4936,-85.5058465442,11.5256139779
4935,-85.5071276401,11.5215796004
4934,-85.5084084438,11.5175458525
4933,-85.5096889553,11.5135127342
4932,-85.5109691748,11.5094802456
4931,-85.5122491023,11.5054483865
4930,-85.513528738,11.501417157
4929,-85.514808082,11.4973865571
4928,-85.5160871344,11.4933565868
4927,-85.5173658954,11.489327246
4926,-85.518644365,11.4852985348
4925,-85.5199225434,11.4812704531
4924,-85.5212004306,11.477243001
4923,-85.5224780269,11.4732161785
4922,-85.5237553323,11.4691899854
4921,-85.525032347,11.465164422
4920,-85.526309071,11.461139488
4919,-85.5275855046,11.4571151836
4918,-85.5288616477,11.4530915086
4917,-85.5301375005,11.4490684632
4916,-85.5314130632,11.4450460473
4915,-85.5326883358,11.4410242609
4914,-85.5339633185,11.4370031039
4913,-85.5352380114,11.4329825765
4912,-85.5365124146,11.4289626785
4911,-85.5377865282,11.42494341
4910,-85.5390603524,11.420924771
4909,-85.5403338872,11.4169067614
4908,-85.5416071328,11.4128893813
4907,-85.5428800894,11.4088726306
4906,-85.5441527569,11.4048565094
4905,-85.5454251355,11.4008410176
4904,-85.5466972255,11.3968261553
4903,-85.5479690268,11.3928119223
4902,-85.5492405395,11.3887983188
4901,-85.5505117639,11.3847853447
4900,-85.5517827,11.380773
4899,-85.5530533479,11.3767612847
4898,-85.5543237078,11.3727501988
4897,-85.5555937798,11.3687397423
4896,-85.556863564,11.3647299151
4895,-85.5581330604,11.3607207174
4894,-85.5594022694,11.356712149
4893,-85.5606711908,11.35270421
4892,-85.5619398249,11.3486969003
4891,-85.5632081718,11.34469022
4890,-85.5644762316,11.340684169
4889,-85.5657440044,11.3366787474
4888,-85.5670114903,11.3326739551
4887,-85.5682786895,11.3286697921
4886,-85.5695456021,11.3246662585
4885,-85.5708122281,11.3206633541
4884,-85.5720785677,11.3166610791
4883,-85.5733446211,11.3126594334
4882,-85.5746103883,11.308658417
4881,-85.5758758694,11.3046580298
4880,-85.5771410646,11.300658272
4879,-85.578405974,11.2966591434
4878,-85.5796705977,11.2926606442
4877,-85.5809349359,11.2886627741
4876,-85.5821989885,11.2846655334
4875,-85.5834627559,11.2806689219
4874,-85.584726238,11.2766729396
4873,-85.5859894349,11.2726775866
4872,-85.5872523469,11.2686828628
4871,-85.588514974,11.2646887683
4870,-85.5897773164,11.260695303
4869,-85.5910393741,11.2567024669
4868,-85.5923011473,11.25271026
4867,-85.5935626361,11.2487186824
4866,-85.5948238405,11.2447277339
4865,-85.5960847608,11.2407374146
4864,-85.5973453971,11.2367477245
4863,-85.5986057494,11.2327586636
4862,-85.5998658179,11.2287702319
4861,-85.6011256027,11.2247824294
4860,-85.6023851038,11.220795256
4859,-85.6036443215,11.2168087118
4858,-85.6049032559,11.2128227967
4857,-85.606161907,11.2088375108
4856,-85.607420275,11.204852854
4855,-85.6086783599,11.2008688264
4854,-85.609936162,11.1968854279
4853,-85.6111936813,11.1929026585
4852,-85.612450918,11.1889205182
4851,-85.6137078721,11.1849390071
4850,-85.6149645437,11.180958125
4849,-85.6162209331,11.176977872
4848,-85.6174770403,11.1729982482
4847,-85.6187328654,11.1690192534
4846,-85.6199884085,11.1650408877
4845,-85.6212436698,11.1610631511
4844,-85.6224986494,11.1570860436
4843,-85.6237533473,11.1531095651
4842,-85.6250077638,11.1491337157
4841,-85.6262618988,11.1451584953
4840,-85.6275157526,11.141183904
4839,-85.6287693253,11.1372099417
4838,-85.6300226169,11.1332366085
4837,-85.6312756276,11.1292639043
4836,-85.6325283576,11.1252918291
4835,-85.6337808068,11.1213203829
4834,-85.6350329755,11.1173495657
4833,-85.6362848637,11.1133793775
4832,-85.6375364716,11.1094098184
4831,-85.6387877992,11.1054408882
4830,-85.6400388468,11.101472587
4829,-85.6412896144,11.0975049148
4828,-85.6425401021,11.0935378716
4827,-85.64379031,11.0895714573
4826,-85.6450402383,11.085605672
4825,-85.6462898871,11.0816405156
4824,-85.6475392565,11.0776759882
4823,-85.6487883466,11.0737120898
4822,-85.6500371575,11.0697488202
4821,-85.6512856893,11.0657861797
4820,-85.6525339422,11.061824168
4819,-85.6537819163,11.0578627853
4818,-85.6550296117,11.0539020314
4817,-85.6562770284,11.0499419065
4816,-85.6575241667,11.0459824105
4815,-85.6587710266,11.0420235434
4814,-85.6600176083,11.0380653051
4813,-85.6612639118,11.0341076958
4812,-85.6625099374,11.0301507153
4811,-85.663755685,11.0261943637
4810,-85.6650011548,11.022238641
4809,-85.6662463469,11.0182835471
4808,-85.6674912615,11.0143290821
4807,-85.6687358987,11.0103752459
4806,-85.6699802585,11.0064220386
4805,-85.6712243411,11.0024694601
4804,-85.6724681466,10.9985175105
4803,-85.6737116751,10.9945661896
4802,-85.6749549268,10.9906154976
4801,-85.6761979017,10.9866654344
4800,-85.6774406,10.982716
4799,-85.6786830218,10.9787671944
4798,-85.6799251671,10.9748190176
4797,-85.6811670362,10.9708714696
4796,-85.6824086291,10.9669245503
4795,-85.6836499459,10.9629782599
4794,-85.6848909868,10.9590325982
4793,-85.6861317518,10.9550875653
4792,-85.6873722412,10.9511431611
4791,-85.6886124549,10.9471993857
4790,-85.6898523932,10.943256239
4789,-85.6910920561,10.9393137211
4788,-85.6923314437,10.9353718319
4787,-85.6935705562,10.9314305714
4786,-85.6948093937,10.9274899397
4785,-85.6960479562,10.9235499366
4784,-85.697286244,10.9196105623
4783,-85.6985242571,10.9156718167
4782,-85.6997619956,10.9117336998
4781,-85.7009994597,10.9077962115
4780,-85.7022366494,10.903859352
4779,-85.703473565,10.8999231211
4778,-85.7047102064,10.895987519
4777,-85.7059465738,10.8920525454
4776,-85.7071826673,10.8881182006
4775,-85.7084184871,10.8841844844
4774,-85.7096540332,10.8802513968
4773,-85.7108893058,10.8763189379
4772,-85.712124305,10.8723871076
4771,-85.7133590309,10.868455906
4770,-85.7145934836,10.864525333
4769,-85.7158276632,10.8605953886
4768,-85.7170615699,10.8566660728
4767,-85.7182952037,10.8527373857
4766,-85.7195285647,10.8488093271
4765,-85.7207616532,10.8448818971
4764,-85.7219944692,10.8409550957
4763,-85.7232270127,10.8370289229
4762,-85.724459284,10.8331033787
4761,-85.7256912832,10.8291784631
4760,-85.7269230102,10.825254176
4759,-85.7281544654,10.8213305175
4758,-85.7293856487,10.8174074875
4757,-85.7306165604,10.8134850861
4756,-85.7318472004,10.8095633132
4755,-85.733077569,10.8056421689
4754,-85.7343076662,10.8017216531
4753,-85.7355374922,10.7978017658
4752,-85.736767047,10.793882507
4751,-85.7379963308,10.7899638768
4750,-85.7392253438,10.786045875
4749,-85.7404540859,10.7821285017
4748,-85.7416825573,10.778211757
4747,-85.7429107582,10.7742956407
4746,-85.7441386886,10.7703801529
4745,-85.7453663487,10.7664652936
4744,-85.7465937386,10.7625510628
4743,-85.7478208584,10.7586374604
4742,-85.7490477082,10.7547244865
4741,-85.7502742881,10.750812141
4740,-85.7515005982,10.746900424
4739,-85.7527266387,10.7429893354
4738,-85.7539524097,10.7390788753
4737,-85.7551779112,10.7351690436
4736,-85.7564031434,10.7312598403
4735,-85.7576281064,10.7273512654
4734,-85.7588528004,10.7234433189
4733,-85.7600772254,10.7195360008
4732,-85.7613013815,10.7156293112
4731,-85.7625252688,10.7117232499
4730,-85.7637488876,10.707817817
4729,-85.7649722378,10.7039130125
4728,-85.7661953196,10.7000088364
4727,-85.7674181332,10.6961052886
4726,-85.7686406786,10.6922023692
4725,-85.7698629559,10.6883000781
4724,-85.7710849652,10.6843984154
4723,-85.7723067067,10.6804973811
4722,-85.7735281805,10.676596975
4721,-85.7747493867,10.6726971974
4720,-85.7759703254,10.668798048
4719,-85.7771909968,10.664899527
4718,-85.7784114008,10.6610016342
4717,-85.7796315377,10.6571043698
4716,-85.7808514076,10.6532077337
4715,-85.7820710105,10.6493117259
4714,-85.7832903466,10.6454163463
4713,-85.784509416,10.6415215951
4712,-85.7857282189,10.6376274721
4711,-85.7869467552,10.6337339774
4710,-85.7881650252,10.629841111
4709,-85.7893830289,10.6259488728
4708,-85.7906007665,10.6220572629
4707,-85.7918182381,10.6181662812
4706,-85.7930354438,10.6142759278
4705,-85.7942523836,10.6103862026
4704,-85.7954690578,10.6064971057
4703,-85.7966854665,10.6026086369
4702,-85.7979016096,10.5987207964
4701,-85.7991174874,10.5948335841
4700,-85.8003331,10.590947
4699,-85.8015484475,10.5870610441
4698,-85.8027635299,10.5831757164
4697,-85.8039783475,10.5792910169
4696,-85.8051929002,10.5754069455
4695,-85.8064071883,10.5715235024
4694,-85.8076212119,10.5676406874
4693,-85.808834971,10.5637585006
4692,-85.8100484658,10.5598769419
4691,-85.8112616963,10.5559960114
4690,-85.8124746628,10.552115709
4689,-85.8136873652,10.5482360348
4688,-85.8148998038,10.5443569887
4687,-85.8161119786,10.5404785707
4686,-85.8173238898,10.5366007809
4685,-85.8185355374,10.5327236191
4684,-85.8197469216,10.5288470855
4683,-85.8209580424,10.52497118
4682,-85.8221689001,10.5210959026
4681,-85.8233794947,10.5172212532
4680,-85.8245898262,10.513347232
4679,-85.825799895,10.5094738388
4678,-85.8270097009,10.5056010738
4677,-85.8282192442,10.5017289367
4676,-85.829428525,10.4978574278
4675,-85.8306375434,10.4939865469
4674,-85.8318462994,10.490116294
4673,-85.8330547933,10.4862466692
4672,-85.834263025,10.4823776724
4671,-85.8354709948,10.4785093037
4670,-85.8366787028,10.474641563
4669,-85.837886149,10.4707744503
4668,-85.8390933335,10.4669079656
4667,-85.8403002566,10.463042109
4666,-85.8415069182,10.4591768803
4665,-85.8427133185,10.4553122796
4664,-85.8439194577,10.4514483069
4663,-85.8451253358,10.4475849622
4662,-85.8463309529,10.4437222455
4661,-85.8475363091,10.4398601568
4660,-85.8487414046,10.435998696
4659,-85.8499462395,10.4321378632
4658,-85.8511508139,10.4282776583
4657,-85.8523551279,10.4244180814
4656,-85.8535591816,10.4205591324
4655,-85.854762975,10.4167008114
4654,-85.8559665085,10.4128431183
4653,-85.857169782,10.4089860531
4652,-85.8583727956,10.4051296158
4651,-85.8595755495,10.4012738065
4650,-85.8607780437,10.397418625
4649,-85.8619802785,10.3935640714
4648,-85.8631822539,10.3897101458
4647,-85.86438397,10.385856848
4646,-85.8655854269,10.3820041781
4645,-85.8667866247,10.3781521361
4644,-85.8679875636,10.374300722
4643,-85.8691882436,10.3704499357
4642,-85.8703886649,10.3665997773
4641,-85.8715888276,10.3627502467
4640,-85.8727887318,10.358901344
4639,-85.8739883776,10.3550530691
4638,-85.8751877651,10.3512054221
4637,-85.8763868945,10.3473584029
4636,-85.8775857658,10.3435120115
4635,-85.8787843791,10.3396662479
4634,-85.8799827346,10.3358211121
4633,-85.8811808324,10.3319766041
4632,-85.8823786725,10.328132724
4631,-85.8835762551,10.3242894716
4630,-85.8847735804,10.320446847
4629,-85.8859706484,10.3166048502
4628,-85.8871674591,10.3127634812
4627,-85.8883640129,10.3089227399
4626,-85.8895603097,10.3050826264
4625,-85.8907563496,10.3012431406
4624,-85.8919521328,10.2974042826
4623,-85.8931476594,10.2935660524
4622,-85.8943429295,10.2897284498
4621,-85.8955379432,10.2858914751
4620,-85.8967327006,10.282055128
4619,-85.8979272019,10.2782194087
4618,-85.8991214471,10.274384317
4617,-85.9003154363,10.2705498531
4616,-85.9015091697,10.2667160169
4615,-85.9027026473,10.2628828084
4614,-85.9038958694,10.2590502275
4613,-85.9050888359,10.2552182744
4612,-85.9062815471,10.2513869489
4611,-85.9074740029,10.2475562511
4610,-85.9086662036,10.243726181
4609,-85.9098581492,10.2398967385
4608,-85.9110498399,10.2360679237
4607,-85.9122412757,10.2322397365
4606,-85.9134324567,10.228412177
4605,-85.9146233832,10.2245852451
4604,-85.9158140551,10.2207589409
4603,-85.9170044727,10.2169332642
4602,-85.9181946359,10.2131082152
4601,-85.919384545,10.2092837938
4600,-85.9205742,10.20546
4599,-85.921763601,10.2016368338
4598,-85.9229527482,10.1978142952
4597,-85.9241416417,10.1939923842
4596,-85.9253302815,10.1901711007
4595,-85.9265186678,10.1863504449
4594,-85.9277068007,10.1825304166
4593,-85.9288946803,10.1787110159
4592,-85.9300823067,10.1748922427
4591,-85.93126968,10.1710740971
4590,-85.9324568004,10.167256579
4589,-85.9336436679,10.1634396885
4588,-85.9348302827,10.1596234255
4587,-85.9360166448,10.15580779
4586,-85.9372027544,10.1519927821
4585,-85.9383886115,10.1481784016
4584,-85.9395742164,10.1443646487
4583,-85.9407595691,10.1405515233
4582,-85.9419446697,10.1367390254
4581,-85.9431295183,10.1329271549
4580,-85.944314115,10.129115912
4579,-85.94549846,10.1253052965
4578,-85.9466825534,10.1214953086
4577,-85.9478663952,10.117685948
4576,-85.9490499856,10.113877215
4575,-85.9502333246,10.1100691094
4574,-85.9514164125,10.1062616312
4573,-85.9525992492,10.1024547805
4572,-85.953781835,10.0986485572
4571,-85.9549641699,10.0948429614
4570,-85.956146254,10.091037993
4569,-85.9573280875,10.087233652
4568,-85.9585096704,10.0834299384
4567,-85.9596910028,10.0796268523
4566,-85.960872085,10.0758243935
4565,-85.9620529169,10.0720225621
4564,-85.9632334987,10.0682213581
4563,-85.9644138305,10.0644207815
4562,-85.9655939124,10.0606208323
4561,-85.9667737446,10.0568215105
4560,-85.967953327,10.053022816
4559,-85.9691326599,10.0492247489
4558,-85.9703117434,10.0454273091
4557,-85.9714905775,10.0416304967
4556,-85.9726691624,10.0378343116
4555,-85.9738474981,10.0340387539
4554,-85.9750255848,10.0302438235
4553,-85.9762034226,10.0264495204
4552,-85.9773810117,10.0226558446
4551,-85.978558352,10.0188627962
4550,-85.9797354438,10.015070375
4549,-85.980912287,10.0112785811
4548,-85.982088882,10.0074874146
4547,-85.9832652286,10.0036968753
4546,-85.9844413272,9.99990696334
4545,-85.9856171777,9.99611767862
4544,-85.9867927802,9.99232902118
4543,-85.987968135,9.98854099101
4542,-85.989143242,9.98475358809
4541,-85.9903181015,9.98096681242
4540,-85.9914927134,9.977180664
4539,-85.992667078,9.97339514282
4538,-85.9938411953,9.96961024887
4537,-85.9950150655,9.96582598215
4536,-85.9961886886,9.96204234266
4535,-85.9973620648,9.95825933037
4534,-85.9985351941,9.9544769453
4533,-85.9997080767,9.95069518744
4532,-86.0008807126,9.94691405677
4531,-86.0020531021,9.94313355329
4530,-86.0032252452,9.939353677
4529,-86.004397142,9.93557442789
4528,-86.0055687926,9.93179580595
4527,-86.0067401971,9.92801781118
4526,-86.0079113557,9.92424044358
4525,-86.0090822684,9.92046370312
4524,-86.0102529353,9.91668758982
4523,-86.0114233566,9.91291210367
4522,-86.0125935324,9.90913724465
4521,-86.0137634628,9.90536301276
4520,-86.0149331478,9.901589408
4519,-86.0161025877,9.89781643036
4518,-86.0172717824,9.89404407983
4517,-86.0184407322,9.89027235641
4516,-86.0196094371,9.8865012601
4515,-86.0207778972,9.88273079087
4514,-86.0219461127,9.87896094874
4513,-86.0231140835,9.8751917337
4512,-86.02428181,9.87142314573
4511,-86.0254492921,9.86765518483
4510,-86.02661653,9.863887851
4509,-86.0277835238,9.86012114423
4508,-86.0289502735,9.85635506451
4507,-86.0301167793,9.85258961184
4506,-86.0312830414,9.84882478622
4505,-86.0324490597,9.84506058762
4504,-86.0336148345,9.84129701606
4503,-86.0347803658,9.83753407153
4502,-86.0359456538,9.83377175401
4501,-86.0371106985,9.8300100635
4500,-86.0382755,9.826249
4499,-86.0394400585,9.8224885635
4498,-86.0406043741,9.81872875399
4497,-86.0417684468,9.81496957147
4496,-86.0429322768,9.81121101594
4495,-86.0440958642,9.80745308738
4494,-86.0452592092,9.80369578578
4493,-86.0464223117,9.79993911116
4492,-86.0475851719,9.79618306349
4491,-86.04874779,9.79242764277
4490,-86.049910166,9.788672849
4489,-86.0510723,9.78491868217
4488,-86.0522341922,9.78116514227
4487,-86.0533958426,9.7774122293
4486,-86.0545572514,9.77365994326
4485,-86.0557184187,9.76990828413
4484,-86.0568793445,9.7661572519
4483,-86.0580400291,9.76240684659
4482,-86.0592004724,9.75865706817
4481,-86.0603606746,9.75490791664
4480,-86.0615206358,9.751159392
4479,-86.0626803562,9.74741149424
4478,-86.0638398357,9.74366422335
4477,-86.0649990746,9.73991757933
4476,-86.066158073,9.73617156218
4475,-86.0673168309,9.73242617188
4474,-86.0684753484,9.72868140842
4473,-86.0696336257,9.72493727182
4472,-86.0707916628,9.72119376205
4471,-86.07194946,9.71745087911
4470,-86.0731070172,9.713708623
4469,-86.0742643346,9.70996699371
4468,-86.0754214123,9.70622599123
4467,-86.0765782504,9.70248561556
4466,-86.077734849,9.6987458667
4465,-86.0788912082,9.69500674463
4464,-86.0800473282,9.69126824934
4463,-86.081203209,9.68753038085
4462,-86.0823588507,9.68379313913
4461,-86.0835142535,9.68005652418
4460,-86.0846694174,9.676320536
4459,-86.0858243426,9.67258517458
4458,-86.0869790292,9.66885043991
4457,-86.0881334772,9.66511633199
4456,-86.0892876868,9.66138285082
4455,-86.0904416581,9.65764999638
4454,-86.0915953912,9.65391776866
4453,-86.0927488862,9.65018616768
4452,-86.0939021433,9.64645519341
4451,-86.0950551624,9.64272484585
4450,-86.0962079437,9.638995125
4449,-86.0973604874,9.63526603085
4448,-86.0985127935,9.63153756339
4447,-86.0996648622,9.62780972262
4446,-86.1008166935,9.62408250854
4445,-86.1019682876,9.62035592113
4444,-86.1031196445,9.61662996038
4443,-86.1042707644,9.61290462631
4442,-86.1054216474,9.60917991889
4441,-86.1065722936,9.60545583812
4440,-86.107722703,9.601732384
4439,-86.1088728759,9.59800955652
4438,-86.1100228122,9.59428735567
4437,-86.1111725122,9.59056578145
4436,-86.1123219759,9.58684483386
4435,-86.1134712034,9.58312451288
4434,-86.1146201948,9.5794048185
4433,-86.1157689503,9.57568575074
4432,-86.1169174699,9.57196730957
4431,-86.1180657538,9.56824949499
4430,-86.119213802,9.564532307
4429,-86.1203616147,9.56081574559
4428,-86.1215091919,9.55709981075
4427,-86.1226565338,9.55338450248
4426,-86.1238036405,9.54966982078
4425,-86.1249505121,9.54595576563
4424,-86.1260971487,9.54224233702
4423,-86.1272435504,9.53852953497
4422,-86.1283897172,9.53481735945
4421,-86.1295356494,9.53110581046
4420,-86.130681347,9.527394888
4419,-86.1318268102,9.52368459206
4418,-86.1329720389,9.51997492263
4417,-86.1341170334,9.51626587971
4416,-86.1352617938,9.5125574633
4415,-86.13640632,9.50884967338
4414,-86.1375506124,9.50514250994
4413,-86.1386946709,9.501435973
4412,-86.1398384956,9.49773006253
4411,-86.1409820868,9.49402477853
4410,-86.1421254444,9.490320121
4409,-86.1432685686,9.48661608993
4408,-86.1444114595,9.48291268531
4407,-86.1455541171,9.47920990714
4406,-86.1466965417,9.47550775542
4405,-86.1478387333,9.47180623013
4404,-86.148980692,9.46810533126
4403,-86.1501224179,9.46440505883
4402,-86.1512639111,9.46070541281
4401,-86.1524051718,9.4570063932
4400,-86.1535462,9.453308
4399,-86.1546869958,9.4496102332
4398,-86.1558275594,9.44591309279
4397,-86.1569678909,9.44221657877
4396,-86.1581079902,9.43852069114
4395,-86.1592478577,9.43482542987
4394,-86.1603874933,9.43113079498
4393,-86.1615268972,9.42743678646
4392,-86.1626660695,9.42374340429
4391,-86.1638050102,9.42005064847
4390,-86.1649437196,9.416358519
4389,-86.1660821976,9.41266701587
4388,-86.1672204445,9.40897613907
4387,-86.1683584602,9.4052858886
4386,-86.169496245,9.40159626446
4385,-86.1706337989,9.39790726662
4384,-86.171771122,9.3942188951
4383,-86.1729082144,9.39053114989
4382,-86.1740450762,9.38684403097
4381,-86.1751817076,9.38315753834
4380,-86.1763181087,9.379471672
4379,-86.1774542794,9.37578643194
4378,-86.1785902201,9.37210181815
4377,-86.1797259307,9.36841783063
4376,-86.1808614113,9.36473446937
4375,-86.1819966621,9.36105173437
4374,-86.1831316832,9.35736962562
4373,-86.1842664747,9.35368814312
4372,-86.1854010366,9.35000728685
4371,-86.1865353692,9.34632705681
4370,-86.1876694724,9.342647453
4369,-86.1888033464,9.33896847541
4368,-86.1899369914,9.33529012403
4367,-86.1910704073,9.33161239886
4366,-86.1922035944,9.32793529989
4365,-86.1933365526,9.32425882712
4364,-86.1944692822,9.32058298054
4363,-86.1956017832,9.31690776014
4362,-86.1967340558,9.31323316593
4361,-86.1978660999,9.30955919788
4360,-86.1989979159,9.305885856
4359,-86.2001295036,9.30221314028
4358,-86.2012608633,9.29854105071
4357,-86.2023919951,9.29486958729
4356,-86.203522899,9.29119875001
4355,-86.2046535752,9.28752853887
4354,-86.2057840238,9.28385895386
4353,-86.2069142448,9.28018999497
4352,-86.2080442384,9.27652166221
4351,-86.2091740047,9.27285395555
4350,-86.2103035438,9.269186875
4349,-86.2114328558,9.26552042055
4348,-86.2125619407,9.26185459219
4347,-86.2136907988,9.25818938992
4346,-86.21481943,9.25452481373
4345,-86.2159478346,9.25086086362
4344,-86.2170760126,9.24719753958
4343,-86.2182039641,9.2435348416
4342,-86.2193316892,9.23987276968
4341,-86.220459188,9.23621132382
4340,-86.2215864607,9.232550504
4339,-86.2227135073,9.22889031022
4338,-86.2238403279,9.22523074247
4337,-86.2249669227,9.22157180075
4336,-86.2260932917,9.21791348505
4335,-86.2272194351,9.21425579537
4334,-86.2283453529,9.2105987317
4333,-86.2294710453,9.20694229403
4332,-86.2305965123,9.20328648236
4331,-86.2317217542,9.19963129669
4330,-86.2328467708,9.195976737
4329,-86.2339715625,9.19232280329
4328,-86.2350961292,9.18866949555
4327,-86.2362204711,9.18501681378
4326,-86.2373445883,9.18136475797
4325,-86.2384684809,9.17771332812
4324,-86.239592149,9.17406252422
4323,-86.2407155927,9.17041234626
4322,-86.241838812,9.16676279424
4321,-86.2429618072,9.16311386816
4320,-86.2440845783,9.159465568
4319,-86.2452071254,9.15581789376
4318,-86.2463294486,9.15217084543
4317,-86.247451548,9.14852442301
4316,-86.2485734238,9.14487862649
4315,-86.2496950759,9.14123345587
4314,-86.2508165046,9.13758891114
4313,-86.25193771,9.13394499229
4312,-86.253058692,9.13030169933
4311,-86.254179451,9.12665903223
4310,-86.2552999868,9.123016991
4309,-86.2564202997,9.11937557563
4308,-86.2575403898,9.11573478611
4307,-86.2586602571,9.11209462244
4306,-86.2597799017,9.10845508461
4305,-86.2608993239,9.10481617262
4304,-86.2620185236,9.10117788646
4303,-86.2631375009,9.09754022613
4302,-86.264256256,9.09390319161
4301,-86.265374789,9.0902667829
4300,-86.2664931,9.086631
4299,-86.2676111891,9.0829958429
4298,-86.2687290563,9.07936131159
4297,-86.2698467018,9.07572740607
4296,-86.2709641257,9.07209412634
4295,-86.2720813281,9.06846147238
4294,-86.2731983091,9.06482944419
4293,-86.2743150688,9.06119804176
4292,-86.2754316073,9.05756726509
4291,-86.2765479247,9.05393711417
4290,-86.2776640211,9.050307589
4289,-86.2787798967,9.04667868957
4288,-86.2798955514,9.04305041588
4287,-86.2810109855,9.03942276791
4286,-86.2821261989,9.03579574566
4285,-86.2832411919,9.03216934913
4284,-86.2843559645,9.02854357831
4283,-86.2854705169,9.02491843319
4282,-86.2865848491,9.02129391378
4281,-86.2876989612,9.01767002005
4280,-86.2888128533,9.01404675201
4279,-86.2899265256,9.01042410965
4278,-86.2910399781,9.00680209296
4277,-86.292153211,9.00318070194
4276,-86.2932662243,8.99955993659
4275,-86.2943790182,8.99593979689
4274,-86.2954915927,8.99232028284
4273,-86.296603948,8.98870139443
4272,-86.2977160842,8.98508313166
4271,-86.2988280012,8.98146549453
4270,-86.2999396994,8.97784848301
4269,-86.3010511787,8.97423209712
4268,-86.3021624393,8.97061633685
4267,-86.3032734813,8.96700120218
4266,-86.3043843047,8.96338669311
4265,-86.3054949097,8.95977280964
4264,-86.3066052964,8.95615955176
4263,-86.3077154649,8.95254691947
4262,-86.3088254152,8.94893491275
4261,-86.3099351475,8.9453235316
4260,-86.311044662,8.94171277602
4259,-86.3121539586,8.938102646
4258,-86.3132630375,8.93449314154
4257,-86.3143718988,8.93088426262
4256,-86.3154805425,8.92727600924
4255,-86.3165889689,8.9236683814
4254,-86.317697178,8.92006137909
4253,-86.3188051699,8.9164550023
4252,-86.3199129447,8.91284925104
4251,-86.3210205025,8.90924412528
4250,-86.3221278434,8.90563962503
4249,-86.3232349675,8.90203575028
4248,-86.3243418749,8.89843250102
4247,-86.3254485657,8.89482987726
4246,-86.3265550401,8.89122787897
4245,-86.3276612981,8.88762650616
4244,-86.3287673398,8.88402575882
4243,-86.3298731653,8.88042563694
4242,-86.3309787747,8.87682614052
4241,-86.3320841682,8.87322726956
4240,-86.3331893458,8.86962902404
4239,-86.3342943076,8.86603140396
4238,-86.3353990537,8.86243440931
4237,-86.3365035843,8.85883804009
4236,-86.3376078994,8.8552422963
4235,-86.3387119992,8.85164717791
